,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,Male,Female,Unknown,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Aged65to74,Aged75to84,Aged85up,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
587,2021-10-09 00:00:00+00:00,1940,401773,0.0,5280,2021-10-08 00:00:00+00:00,401594.0,195903.0,205659.0,32.0,17986.0,1922.0,34108.0,0.0,327.0,240.0,904.0,1386.0,1598.0,2093.0,2416.0,3034.0,3631.0,2352.0,16377.0,43070.0,83534.0,69192.0,61337.0,51458.0,36676.0,18632.0,12476.0,8795.0,34.0,0,0,0,588,5405.0,8.0,1314
588,2021-10-10 00:00:00+00:00,1384,403157,0.0,5280,2021-10-09 00:00:00+00:00,402976.0,196574.0,206370.0,32.0,18009.0,1924.0,34171.0,0.0,328.0,240.0,905.0,1387.0,1601.0,2097.0,2417.0,3039.0,3636.0,2354.0,16456.0,43319.0,83691.0,69356.0,61554.0,51636.0,36834.0,18747.0,12523.0,8813.0,36.0,0,0,0,589,5407.0,2.0,1361
589,2021-10-11 00:00:00+00:00,1358,404514,0.0,5280,2021-10-10 00:00:00+00:00,404334.0,197225.0,207077.0,32.0,18033.0,1927.0,34229.0,0.0,330.0,240.0,907.0,1393.0,1601.0,2098.0,2421.0,3042.0,3640.0,2356.0,16516.0,43521.0,83870.0,69538.0,61793.0,51826.0,36991.0,18850.0,12558.0,8824.0,37.0,0,0,0,590,5413.0,6.0,1428
590,2021-10-12 00:00:00+00:00,1466,405970,0.0,5280,2021-10-11 00:00:00+00:00,405799.0,197930.0,207837.0,32.0,18097.0,1940.0,34313.0,0.0,332.0,242.0,910.0,1398.0,1604.0,2106.0,2426.0,3054.0,3650.0,2370.0,16594.0,43769.0,84039.0,69736.0,62019.0,52013.0,37150.0,18957.0,12613.0,8862.0,36.0,0,0,0,591,5423.0,10.0,1477
591,2021-10-13 00:00:00+00:00,2066,408021,26.0,5306,2021-10-12 00:00:00+00:00,407862.0,198928.0,208901.0,33.0,18167.0,1946.0,34407.0,0.0,333.0,242.0,913.0,1401.0,1613.0,2110.0,2440.0,3067.0,3663.0,2380.0,16696.0,44109.0,84305.0,70045.0,62380.0,52256.0,37352.0,19098.0,12683.0,8891.0,35.0,0,0,0,592,5436.0,13.0,1631
592,2021-10-14 00:00:00+00:00,1627,409647,0.0,5306,2021-10-13 00:00:00+00:00,409488.0,199747.0,209708.0,33.0,18207.0,1948.0,34472.0,0.0,333.0,242.0,914.0,1404.0,1616.0,2113.0,2449.0,3076.0,3669.0,2386.0,16767.0,44360.0,84525.0,70288.0,62651.0,52471.0,37512.0,19218.0,12733.0,8916.0,36.0,0,0,0,593,5438.0,2.0,1691
593,2021-10-15 00:00:00+00:00,1914,411554,0.0,5306,2021-10-14 00:00:00+00:00,411401.0,200673.0,210695.0,33.0,18275.0,1953.0,34582.0,0.0,336.0,242.0,917.0,1410.0,1623.0,2122.0,2459.0,3085.0,3679.0,2397.0,16859.0,44700.0,84760.0,70546.0,62963.0,52720.0,37700.0,19358.0,12800.0,8947.0,35.0,0,0,0,594,5445.0,7.0,1679
594,2021-10-16 00:00:00+00:00,2180,413734,0.0,5306,2021-10-15 00:00:00+00:00,413581.0,201737.0,211811.0,33.0,18339.0,1959.0,34690.0,0.0,339.0,243.0,921.0,1412.0,1633.0,2127.0,2464.0,3097.0,3694.0,2404.0,16968.0,45029.0,85007.0,70848.0,63342.0,52991.0,37951.0,19533.0,12886.0,8978.0,38.0,0,0,0,595,5457.0,12.0,1713
595,2021-10-17 00:00:00+00:00,1380,415114,0.0,5306,2021-10-16 00:00:00+00:00,414961.0,202411.0,212517.0,33.0,18349.0,1962.0,34746.0,0.0,339.0,243.0,923.0,1412.0,1633.0,2128.0,2466.0,3100.0,3694.0,2406.0,17036.0,45270.0,85170.0,71022.0,63560.0,53170.0,38099.0,19646.0,12938.0,9002.0,37.0,0,0,0,596,5465.0,8.0,1713
596,2021-10-18 00:00:00+00:00,1578,416690,0.0,5306,2021-10-17 00:00:00+00:00,416536.0,203204.0,213299.0,33.0,18377.0,1964.0,34809.0,0.0,340.0,245.0,925.0,1416.0,1636.0,2130.0,2468.0,3103.0,3699.0,2410.0,17115.0,45551.0,85341.0,71196.0,63833.0,53387.0,38272.0,19790.0,12986.0,9017.0,37.0,0,0,0,597,5472.0,7.0,1744
597,2021-10-19 00:00:00+00:00,2399,419087,0.0,5306,2021-10-18 00:00:00+00:00,418933.0,204379.0,214521.0,33.0,18470.0,1968.0,34919.0,0.0,347.0,246.0,931.0,1424.0,1640.0,2141.0,2474.0,3126.0,3713.0,2423.0,17246.0,45964.0,85625.0,71508.0,64233.0,53682.0,38509.0,19985.0,13069.0,9064.0,36.0,0,0,0,598,5482.0,10.0,1877
598,2021-10-20 00:00:00+00:00,2148,421234,63.0,5369,2021-10-19 00:00:00+00:00,421072.0,205437.0,215602.0,33.0,18541.0,1981.0,35029.0,0.0,348.0,247.0,935.0,1430.0,1648.0,2154.0,2483.0,3133.0,3727.0,2431.0,17326.0,46351.0,85871.0,71786.0,64610.0,53960.0,38748.0,20145.0,13144.0,9083.0,37.0,0,0,0,599,5489.0,7.0,1889
599,2021-10-21 00:00:00+00:00,2029,423260,0.0,5369,2021-10-20 00:00:00+00:00,423097.0,206442.0,216622.0,33.0,18590.0,1987.0,35124.0,0.0,351.0,248.0,937.0,1433.0,1654.0,2159.0,2489.0,3140.0,3739.0,2435.0,17414.0,46723.0,86093.0,72078.0,64959.0,54233.0,38936.0,20286.0,13225.0,9102.0,36.0,0,0,0,600,5497.0,8.0,1946
600,2021-10-22 00:00:00+00:00,2466,425725,0.0,5369,2021-10-21 00:00:00+00:00,425556.0,207687.0,217835.0,34.0,18638.0,1992.0,35216.0,0.0,352.0,250.0,940.0,1436.0,1657.0,2167.0,2490.0,3149.0,3750.0,2442.0,17533.0,47181.0,86388.0,72421.0,65358.0,54534.0,39190.0,20464.0,13305.0,9134.0,35.0,0,0,0,601,5508.0,11.0,2025
601,2021-10-23 00:00:00+00:00,2427,428152,0.0,5369,2021-10-22 00:00:00+00:00,427980.0,208837.0,219109.0,34.0,18677.0,1994.0,35317.0,0.0,353.0,250.0,942.0,1441.0,1662.0,2172.0,2492.0,3157.0,3755.0,2448.0,17658.0,47633.0,86653.0,72745.0,65799.0,54832.0,39435.0,20656.0,13365.0,9156.0,35.0,0,0,0,602,5514.0,6.0,2061
602,2021-10-24 00:00:00+00:00,1725,429877,0.0,5369,2021-10-23 00:00:00+00:00,429703.0,209687.0,219982.0,34.0,18706.0,1997.0,35371.0,0.0,353.0,252.0,943.0,1443.0,1669.0,2173.0,2496.0,3162.0,3757.0,2453.0,17731.0,47929.0,86850.0,72948.0,66098.0,55084.0,39629.0,20805.0,13414.0,9167.0,38.0,0,0,0,603,5520.0,6.0,2110
603,2021-10-25 00:00:00+00:00,1845,431722,0.0,5369,2021-10-24 00:00:00+00:00,431547.0,210584.0,220929.0,34.0,18727.0,2002.0,35433.0,0.0,353.0,253.0,944.0,1444.0,1675.0,2176.0,2498.0,3167.0,3758.0,2454.0,17822.0,48251.0,87045.0,73163.0,66409.0,55347.0,39839.0,20976.0,13468.0,9179.0,38.0,0,0,0,604,5525.0,5.0,2148
604,2021-10-26 00:00:00+00:00,2193,433902,0.0,5369,2021-10-25 00:00:00+00:00,433735.0,211660.0,222041.0,34.0,18756.0,2006.0,35509.0,0.0,355.0,254.0,944.0,1449.0,1676.0,2180.0,2501.0,3172.0,3764.0,2456.0,17964.0,48671.0,87243.0,73421.0,66801.0,55659.0,40055.0,21147.0,13536.0,9190.0,37.0,0,0,0,605,5530.0,5.0,2119
605,2021-10-27 00:00:00+00:00,1631,435526,67.0,5436,2021-10-26 00:00:00+00:00,435361.0,212403.0,222924.0,34.0,18815.0,2008.0,35590.0,0.0,356.0,255.0,946.0,1452.0,1681.0,2184.0,2511.0,3181.0,3782.0,2462.0,18027.0,48960.0,87424.0,73628.0,67067.0,55864.0,40264.0,21273.0,13602.0,9204.0,38.0,0,0,0,606,5541.0,11.0,2045
606,2021-10-28 00:00:00+00:00,2605,438124,0.0,5436,2021-10-27 00:00:00+00:00,437963.0,213717.0,224212.0,34.0,18891.0,2017.0,35719.0,0.0,360.0,255.0,949.0,1459.0,1689.0,2192.0,2524.0,3191.0,3794.0,2473.0,18149.0,49409.0,87686.0,73983.0,67508.0,56221.0,40568.0,21474.0,13680.0,9236.0,37.0,0,0,0,607,5552.0,11.0,2127
607,2021-10-29 00:00:00+00:00,2549,440665,0.0,5436,2021-10-28 00:00:00+00:00,440512.0,215004.0,225474.0,34.0,18945.0,2023.0,35842.0,0.0,360.0,257.0,953.0,1464.0,1694.0,2198.0,2528.0,3198.0,3808.0,2480.0,18258.0,49818.0,87997.0,74352.0,68004.0,56544.0,40809.0,21667.0,13761.0,9252.0,36.0,0,0,0,608,5563.0,11.0,2139
608,2021-10-30 00:00:00+00:00,2966,443631,0.0,5436,2021-10-29 00:00:00+00:00,443471.0,216474.0,226963.0,34.0,19010.0,2029.0,35963.0,0.0,360.0,258.0,954.0,1471.0,1697.0,2208.0,2533.0,3214.0,3822.0,2488.0,18356.0,50257.0,88353.0,74852.0,68509.0,56954.0,41129.0,21894.0,13836.0,9281.0,37.0,0,0,0,609,5570.0,7.0,2216
609,2021-10-31 00:00:00+00:00,1963,445594,0.0,5436,2021-10-30 00:00:00+00:00,445429.0,217472.0,227923.0,34.0,19028.0,2033.0,36031.0,0.0,360.0,258.0,956.0,1472.0,1702.0,2210.0,2534.0,3218.0,3824.0,2489.0,18426.0,50568.0,88626.0,75184.0,68853.0,57201.0,41334.0,22021.0,13878.0,9288.0,34.0,0,0,0,610,5582.0,12.0,2250
610,2021-11-01 00:00:00+00:00,2855,448449,0.0,5436,2021-10-31 00:00:00+00:00,448280.0,218833.0,229413.0,34.0,19084.0,2037.0,36132.0,0.0,362.0,259.0,957.0,1477.0,1707.0,2217.0,2539.0,3232.0,3837.0,2492.0,18554.0,51007.0,89048.0,75612.0,69386.0,57550.0,41604.0,22224.0,13947.0,9298.0,35.0,0,0,0,611,5589.0,7.0,2394
611,2021-11-02 00:00:00+00:00,3726,452172,0.0,5436,2021-11-01 00:00:00+00:00,452000.0,220709.0,231257.0,34.0,19158.0,2050.0,36243.0,0.0,362.0,260.0,960.0,1483.0,1716.0,2221.0,2547.0,3254.0,3850.0,2500.0,18700.0,51628.0,89559.0,76149.0,70072.0,58044.0,41953.0,22502.0,14024.0,9319.0,35.0,0,0,0,612,5607.0,18.0,2613
612,2021-11-03 00:00:00+00:00,3174,455346,56.0,5492,2021-11-02 00:00:00+00:00,453259.0,221327.0,231897.0,35.0,19189.0,2053.0,36302.0,0.0,363.0,261.0,961.0,1488.0,1720.0,2222.0,2551.0,3259.0,3856.0,2503.0,18746.0,51803.0,89722.0,76349.0,70322.0,58224.0,42078.0,22594.0,14042.0,9329.0,36.0,0,0,0,613,5618.0,11.0,2834
613,2021-11-04 00:00:00+00:00,3024,458370,0.0,5492,2021-11-03 00:00:00+00:00,457610.0,223399.0,234176.0,35.0,19268.0,2065.0,36452.0,0.0,363.0,262.0,963.0,1497.0,1726.0,2231.0,2560.0,3279.0,3875.0,2507.0,18926.0,52491.0,90340.0,76983.0,71105.0,58825.0,42512.0,22892.0,14144.0,9342.0,35.0,0,0,0,614,5630.0,12.0,2893
614,2021-11-05 00:00:00+00:00,3903,462273,0.0,5492,2021-11-04 00:00:00+00:00,462120.0,225571.0,236514.0,35.0,19332.0,2073.0,36583.0,0.0,364.0,264.0,966.0,1500.0,1734.0,2234.0,2572.0,3291.0,3887.0,2515.0,19075.0,53222.0,91105.0,77693.0,71883.0,59413.0,42916.0,23157.0,14242.0,9363.0,33.0,0,0,0,615,5639.0,9.0,3087
615,2021-11-06 00:00:00+00:00,3685,465958,0.0,5492,2021-11-05 00:00:00+00:00,467376.0,228126.0,239215.0,35.0,19413.0,2082.0,36739.0,0.0,366.0,265.0,969.0,1506.0,1748.0,2247.0,2587.0,3306.0,3896.0,2518.0,19278.0,54021.0,91991.0,78525.0,72748.0,60107.0,43436.0,23500.0,14338.0,9381.0,34.0,0,0,0,616,5651.0,12.0,3190
616,2021-11-07 00:00:00+00:00,3428,469386,0.0,5492,2021-11-06 00:00:00+00:00,470410.0,229586.0,240789.0,35.0,19461.0,2090.0,36816.0,0.0,367.0,268.0,972.0,1509.0,1756.0,2251.0,2595.0,3311.0,3906.0,2521.0,19404.0,54526.0,92480.0,78974.0,73264.0,60489.0,43722.0,23708.0,14399.0,9393.0,33.0,0,0,0,617,5656.0,5.0,3399
617,2021-11-08 00:00:00+00:00,3161,472547,0.0,5492,2021-11-07 00:00:00+00:00,474136.0,231409.0,242692.0,35.0,19491.0,2095.0,36908.0,0.0,369.0,270.0,975.0,1511.0,1757.0,2256.0,2603.0,3314.0,3908.0,2523.0,19589.0,55122.0,93118.0,79533.0,73864.0,60974.0,44110.0,23905.0,14469.0,9401.0,33.0,0,0,0,618,5662.0,6.0,3443
618,2021-11-09 00:00:00+00:00,3578,477878,0.0,5492,2021-11-08 00:00:00+00:00,477706.0,233187.0,244482.0,37.0,19554.0,2100.0,37011.0,0.0,371.0,273.0,984.0,1514.0,1762.0,2263.0,2609.0,3324.0,3920.0,2529.0,19766.0,55709.0,93698.0,80074.0,74433.0,61431.0,44457.0,24127.0,14544.0,9416.0,33.0,0,0,0,619,5668.0,6.0,3421
619,2021-11-10 00:00:00+00:00,2975,480846,74.0,5566,2021-11-09 00:00:00+00:00,480677.0,234659.0,245981.0,37.0,19644.0,2111.0,37124.0,0.0,373.0,273.0,987.0,1520.0,1769.0,2274.0,2626.0,3344.0,3935.0,2538.0,19925.0,56207.0,94094.0,80497.0,74919.0,61816.0,44807.0,24312.0,14615.0,9434.0,35.0,0,0,0,620,5672.0,4.0,3393
620,2021-11-11 00:00:00+00:00,3680,484523,0.0,5566,2021-11-10 00:00:00+00:00,484349.0,236505.0,247807.0,37.0,19716.0,2116.0,37231.0,0.0,375.0,275.0,989.0,1528.0,1775.0,2277.0,2637.0,3356.0,3955.0,2544.0,20092.0,56830.0,94654.0,81019.0,75515.0,62300.0,45175.0,24556.0,14705.0,9452.0,34.0,0,0,0,621,5680.0,8.0,3487
621,2021-11-12 00:00:00+00:00,5483,490001,0.0,5566,2021-11-11 00:00:00+00:00,489826.0,239260.0,250528.0,38.0,19810.0,2124.0,37368.0,0.0,376.0,275.0,993.0,1535.0,1792.0,2290.0,2655.0,3373.0,3965.0,2551.0,20348.0,57773.0,95433.0,81866.0,76474.0,62999.0,45675.0,24904.0,14829.0,9474.0,34.0,0,0,0,622,5688.0,8.0,3712
622,2021-11-13 00:00:00+00:00,4642,494643,0.0,5566,2021-11-12 00:00:00+00:00,494462.0,241575.0,252848.0,39.0,19871.0,2134.0,37529.0,0.0,379.0,277.0,996.0,1539.0,1799.0,2297.0,2659.0,3392.0,3974.0,2554.0,20572.0,58587.0,96064.0,82593.0,77289.0,63606.0,46126.0,25161.0,14926.0,9487.0,33.0,0,0,0,623,5700.0,12.0,3849
623,2021-11-14 00:00:00+00:00,3805,498448,0.0,5566,2021-11-13 00:00:00+00:00,498263.0,243419.0,254805.0,39.0,19910.0,2139.0,37626.0,0.0,380.0,278.0,998.0,1542.0,1804.0,2301.0,2668.0,3395.0,3984.0,2555.0,20747.0,59224.0,96583.0,83184.0,77982.0,64131.0,46484.0,25377.0,15002.0,9498.0,34.0,0,0,0,624,5705.0,5.0,3903
624,2021-11-15 00:00:00+00:00,4570,503013,0.0,5566,2021-11-14 00:00:00+00:00,502832.0,245705.0,257087.0,40.0,19949.0,2148.0,37723.0,0.0,381.0,278.0,999.0,1546.0,1809.0,2307.0,2674.0,3403.0,3991.0,2556.0,20987.0,60050.0,97211.0,83848.0,78803.0,64728.0,46935.0,25642.0,15071.0,9506.0,33.0,0,0,0,625,5715.0,10.0,4104
625,2021-11-16 00:00:00+00:00,4407,507413,0.0,5566,2021-11-15 00:00:00+00:00,507231.0,247859.0,259332.0,40.0,20052.0,2157.0,37851.0,0.0,388.0,282.0,1004.0,1553.0,1822.0,2319.0,2691.0,3422.0,4004.0,2562.0,21213.0,60819.0,97802.0,84462.0,79597.0,65313.0,47365.0,25923.0,15152.0,9533.0,34.0,0,0,0,626,5721.0,6.0,4223
626,2021-11-17 00:00:00+00:00,3633,511045,43.0,5609,2021-11-16 00:00:00+00:00,510861.0,249669.0,261152.0,40.0,20126.0,2160.0,37957.0,0.0,390.0,285.0,1007.0,1559.0,1831.0,2329.0,2701.0,3438.0,4017.0,2564.0,21405.0,61575.0,98209.0,84977.0,80236.0,65781.0,47700.0,26153.0,15222.0,9551.0,34.0,0,0,0,627,5730.0,9.0,4317
627,2021-11-18 00:00:00+00:00,4650,515691,0.0,5609,2021-11-17 00:00:00+00:00,515506.0,252047.0,263418.0,41.0,20197.0,2172.0,38040.0,0.0,393.0,286.0,1012.0,1563.0,1840.0,2337.0,2713.0,3452.0,4026.0,2570.0,21613.0,62543.0,98763.0,85643.0,81061.0,66384.0,48116.0,26432.0,15321.0,9578.0,33.0,0,0,0,628,5739.0,9.0,4455
628,2021-11-19 00:00:00+00:00,3138,518824,0.0,5609,2021-11-18 00:00:00+00:00,518642.0,253612.0,264989.0,41.0,20257.0,2174.0,38118.0,0.0,394.0,286.0,1016.0,1565.0,1850.0,2346.0,2727.0,3462.0,4033.0,2573.0,21782.0,63175.0,99183.0,86071.0,81650.0,66790.0,48379.0,26594.0,15376.0,9590.0,33.0,0,0,0,629,5741.0,2.0,4120
629,2021-11-20 00:00:00+00:00,5959,524783,0.0,5609,2021-11-19 00:00:00+00:00,524595.0,256541.0,268013.0,41.0,20316.0,2183.0,38211.0,0.0,394.0,286.0,1018.0,1572.0,1855.0,2356.0,2736.0,3470.0,4048.0,2576.0,22025.0,64298.0,99952.0,86988.0,82724.0,67592.0,48927.0,26945.0,15481.0,9611.0,34.0,0,0,0,630,5753.0,12.0,4308
630,2021-11-21 00:00:00+00:00,4179,528960,0.0,5609,2021-11-20 00:00:00+00:00,528771.0,258661.0,270069.0,41.0,20343.0,2190.0,38283.0,0.0,394.0,289.0,1018.0,1575.0,1859.0,2358.0,2740.0,3475.0,4051.0,2579.0,22196.0,65217.0,100462.0,87606.0,83472.0,68138.0,49312.0,27161.0,15534.0,9621.0,32.0,0,0,0,631,5756.0,3.0,4362
631,2021-11-22 00:00:00+00:00,5634,534594,0.0,5609,2021-11-21 00:00:00+00:00,534443.0,261517.0,272885.0,41.0,20391.0,2201.0,38362.0,0.0,398.0,289.0,1019.0,1580.0,1864.0,2363.0,2748.0,3487.0,4057.0,2581.0,22503.0,66320.0,101191.0,88483.0,84498.0,68876.0,49777.0,27494.0,15618.0,9631.0,32.0,0,0,0,632,5766.0,10.0,4514
632,2021-11-23 00:00:00+00:00,3666,538255,0.0,5609,2021-11-22 00:00:00+00:00,538178.0,263387.0,274750.0,41.0,20456.0,2207.0,38437.0,0.0,401.0,290.0,1021.0,1586.0,1878.0,2369.0,2757.0,3498.0,4065.0,2586.0,22656.0,67031.0,101662.0,89051.0,85188.0,69360.0,50131.0,27716.0,15672.0,9654.0,34.0,0,0,0,633,5779.0,13.0,4408
633,2021-11-24 00:00:00+00:00,3893,542146,43.0,5652,2021-11-23 00:00:00+00:00,542228.0,265467.0,276719.0,42.0,20514.0,2214.0,38508.0,0.0,402.0,293.0,1024.0,1596.0,1883.0,2376.0,2764.0,3506.0,4075.0,2590.0,22856.0,67943.0,102172.0,89619.0,85901.0,69903.0,50447.0,27933.0,15723.0,9669.0,32.0,0,0,0,634,5790.0,11.0,4445
634,2021-11-25 00:00:00+00:00,4764,546909,0.0,5652,2021-11-24 00:00:00+00:00,547102.0,267873.0,279185.0,44.0,20563.0,2221.0,38597.0,0.0,403.0,293.0,1026.0,1597.0,1890.0,2384.0,2772.0,3519.0,4080.0,2594.0,23093.0,69045.0,102780.0,90251.0,86760.0,70521.0,50915.0,28197.0,15794.0,9684.0,32.0,0,0,0,635,5799.0,9.0,4461
635,2021-11-26 00:00:00+00:00,4620,551528,0.0,5652,2021-11-25 00:00:00+00:00,551863.0,270169.0,281649.0,45.0,20625.0,2226.0,38683.0,0.0,406.0,298.0,1028.0,1605.0,1894.0,2388.0,2787.0,3524.0,4091.0,2599.0,23321.0,70154.0,103415.0,90912.0,87606.0,71111.0,51297.0,28417.0,15868.0,9700.0,31.0,0,0,0,636,5811.0,12.0,4673
636,2021-11-27 00:00:00+00:00,4791,556319,0.0,5652,2021-11-26 00:00:00+00:00,556769.0,272638.0,284086.0,45.0,20686.0,2232.0,38760.0,0.0,407.0,300.0,1034.0,1611.0,1905.0,2393.0,2794.0,3538.0,4099.0,2600.0,23584.0,71149.0,104092.0,91631.0,88515.0,71743.0,51690.0,28656.0,15937.0,9708.0,32.0,0,0,0,637,5816.0,5.0,4506
637,2021-11-28 00:00:00+00:00,3735,560054,0.0,5652,2021-11-27 00:00:00+00:00,560641.0,274582.0,286012.0,47.0,20722.0,2238.0,38811.0,0.0,411.0,303.0,1038.0,1612.0,1907.0,2398.0,2800.0,3542.0,4104.0,2602.0,23779.0,72002.0,104589.0,92209.0,89247.0,72217.0,51991.0,28842.0,15982.0,9718.0,31.0,0,0,0,638,5830.0,14.0,4443
638,2021-11-29 00:00:00+00:00,4607,564657,0.0,5652,2021-11-28 00:00:00+00:00,565295.0,276926.0,288322.0,47.0,20738.0,2240.0,38880.0,0.0,412.0,303.0,1038.0,1612.0,1908.0,2401.0,2804.0,3546.0,4107.0,2602.0,24004.0,73110.0,105158.0,92830.0,90079.0,72807.0,52400.0,29087.0,16027.0,9727.0,32.0,0,0,0,639,5846.0,16.0,4296
639,2021-11-30 00:00:00+00:00,5471,570115,0.0,5652,2021-11-29 00:00:00+00:00,570838.0,279659.0,291132.0,47.0,20786.0,2244.0,38937.0,0.0,415.0,305.0,1041.0,1615.0,1914.0,2405.0,2809.0,3555.0,4116.0,2606.0,24298.0,74342.0,105839.0,93588.0,91161.0,73518.0,52849.0,29350.0,16083.0,9741.0,32.0,0,0,0,640,5852.0,6.0,4554
640,2021-12-01 00:00:00+00:00,3793,573905,55.0,5707,2021-11-30 00:00:00+00:00,574799.0,281651.0,293101.0,47.0,20844.0,2250.0,39000.0,0.0,416.0,307.0,1044.0,1617.0,1922.0,2417.0,2818.0,3564.0,4125.0,2609.0,24504.0,75260.0,106276.0,94138.0,91918.0,74073.0,53171.0,29513.0,16122.0,9754.0,32.0,0,0,0,641,5865.0,13.0,4540
641,2021-12-02 00:00:00+00:00,4163,578064,0.0,5707,2021-12-01 00:00:00+00:00,579090.0,283770.0,295273.0,47.0,20912.0,2258.0,39088.0,0.0,421.0,311.0,1048.0,1620.0,1927.0,2425.0,2827.0,3574.0,4143.0,2611.0,24742.0,76239.0,106782.0,94754.0,92714.0,74631.0,53517.0,29698.0,16181.0,9762.0,32.0,0,0,0,642,5876.0,11.0,4454
642,2021-12-03 00:00:00+00:00,5419,583472,0.0,5707,2021-12-02 00:00:00+00:00,584694.0,286565.0,298082.0,47.0,20985.0,2266.0,39168.0,0.0,426.0,312.0,1051.0,1622.0,1939.0,2435.0,2838.0,3589.0,4153.0,2615.0,25028.0,77683.0,107468.0,95513.0,93758.0,75289.0,53936.0,29935.0,16242.0,9772.0,30.0,0,0,0,643,5882.0,6.0,4568
643,2021-12-04 00:00:00+00:00,5622,589094,0.0,5707,2021-12-03 00:00:00+00:00,590477.0,289378.0,301051.0,48.0,21049.0,2272.0,39262.0,0.0,426.0,314.0,1056.0,1631.0,1947.0,2444.0,2847.0,3600.0,4161.0,2618.0,25321.0,79033.0,108154.0,96395.0,94858.0,76024.0,54406.0,30139.0,16290.0,9786.0,31.0,0,0,0,644,5896.0,14.0,4687
644,2021-12-05 00:00:00+00:00,5156,594250,0.0,5707,2021-12-04 00:00:00+00:00,595720.0,291931.0,303741.0,48.0,21078.0,2278.0,39335.0,0.0,427.0,314.0,1060.0,1633.0,1952.0,2449.0,2853.0,3604.0,4162.0,2619.0,25602.0,80185.0,108774.0,97182.0,95910.0,76674.0,54855.0,30340.0,16330.0,9797.0,32.0,0,0,0,645,5904.0,8.0,4890
645,2021-12-06 00:00:00+00:00,2950,597161,0.0,5707,2021-12-05 00:00:00+00:00,598737.0,293425.0,305264.0,48.0,21099.0,2278.0,39393.0,0.0,429.0,314.0,1061.0,1634.0,1957.0,2451.0,2855.0,3610.0,4164.0,2619.0,25749.0,80835.0,109163.0,97687.0,96471.0,77059.0,55099.0,30445.0,16350.0,9808.0,31.0,0,0,0,646,5913.0,9.0,4653
646,2021-12-07 00:00:00+00:00,5590,602726,0.0,5707,2021-12-06 00:00:00+00:00,604370.0,296208.0,308113.0,49.0,21180.0,2290.0,39475.0,0.0,431.0,319.0,1065.0,1639.0,1969.0,2461.0,2870.0,3621.0,4173.0,2627.0,26047.0,82064.0,109857.0,98517.0,97534.0,77853.0,55554.0,30651.0,16395.0,9826.0,32.0,0,0,0,647,5921.0,8.0,4670
647,2021-12-08 00:00:00+00:00,4152,606852,81.0,5788,2021-12-07 00:00:00+00:00,608665.0,298310.0,310304.0,51.0,21246.0,2298.0,39538.0,0.0,432.0,324.0,1072.0,1651.0,1981.0,2468.0,2879.0,3626.0,4177.0,2631.0,26270.0,83080.0,110315.0,99204.0,98355.0,78417.0,55910.0,30789.0,16419.0,9834.0,31.0,0,0,0,648,5926.0,5.0,4721
648,2021-12-09 00:00:00+00:00,4022,610855,0.0,5788,2021-12-08 00:00:00+00:00,612812.0,300379.0,312380.0,53.0,21300.0,2307.0,39606.0,0.0,435.0,326.0,1073.0,1655.0,1989.0,2471.0,2893.0,3636.0,4184.0,2633.0,26500.0,83977.0,110824.0,99904.0,99161.0,78902.0,56254.0,30925.0,16447.0,9846.0,31.0,0,0,0,649,5932.0,6.0,4701
649,2021-12-10 00:00:00+00:00,4115,614952,0.0,5788,2021-12-09 00:00:00+00:00,617053.0,302516.0,314483.0,54.0,21346.0,2311.0,39680.0,0.0,437.0,327.0,1074.0,1664.0,1996.0,2479.0,2901.0,3639.0,4190.0,2634.0,26704.0,84873.0,111275.0,100678.0,100061.0,79427.0,56569.0,31058.0,16475.0,9860.0,31.0,0,0,0,650,5938.0,6.0,4515
650,2021-12-11 00:00:00+00:00,4004,618956,0.0,5788,2021-12-10 00:00:00+00:00,621179.0,304580.0,316544.0,55.0,21395.0,2317.0,39738.0,0.0,439.0,331.0,1077.0,1668.0,2002.0,2486.0,2909.0,3646.0,4194.0,2638.0,26926.0,85688.0,111780.0,101438.0,100873.0,79941.0,56906.0,31179.0,16501.0,9874.0,31.0,0,0,0,651,5948.0,10.0,4284
651,2021-12-12 00:00:00+00:00,4667,623618,0.0,5788,2021-12-11 00:00:00+00:00,625916.0,306968.0,318893.0,55.0,21422.0,2320.0,39812.0,0.0,441.0,332.0,1077.0,1672.0,2006.0,2493.0,2911.0,3648.0,4196.0,2641.0,27202.0,86648.0,112388.0,102228.0,101843.0,80544.0,57251.0,31316.0,16535.0,9888.0,31.0,0,0,0,652,5959.0,11.0,4214
